CID,survey,zHD,rvar_gal_cl,rvar_gal_tot,rvar_cl_cl,rvar_cl_tot,var_zp
120044,pantheon:1,0.48164,2.249455330622494e-07,6.006758300729056e-07,9.514249696788737e-06,1.0950002728188967e-05,4.315266771125183e-08
06D2bk,pantheon:1,0.50067,6.188977498510095e-08,6.545395052884048e-07,4.521791448096921e-09,6.646533761509503e-09,4.9173034077526726e-08
05D2dy,pantheon:1,0.51169,2.1461163443939862e-07,8.951961896784585e-07,6.354329245926575e-08,3.036515233358397e-08,5.283902368747643e-08
04D2mj,pantheon:1,0.51469,1.9551392586107094e-07,9.674812131205599e-07,3.265081237257871e-07,7.277555524646148e-07,5.3859846153467525e-08
04D2gc,pantheon:1,0.52271,1.5435245934223476e-08,6.938250206313397e-08,8.741885102479674e-09,1.0536025285692746e-08,5.6636799892478507e-08
06D2ca,pantheon:1,0.53271,1.1820028273966912e-07,1.1761468946543862e-06,1.2785881772070629e-08,1.3358261067211795e-08,5.9108619123623305e-08
06D2cc,pantheon:1,0.53372,8.771585030766792e-09,4.5153864189506494e-08,2.8752793580812428e-05,7.030726294813515e-05,5.932863888443426e-08
05D2eb,pantheon:1,0.53572,4.203021573037319e-09,3.6034428879871066e-08,0.0005363929973941587,0.0010506765518317337,5.976552761200585e-08
06D2ck,pantheon:1,0.55375,1.6624580683635615e-07,1.8701855154576976e-06,1.883264495317062e-08,1.9150886509520454e-08,6.377642962504194e-08
05D2dt,pantheon:1,0.57577,5.550716058916211e-08,4.807318344390695e-07,1.2169496408865024e-08,2.7380360479057354e-08,6.88010749092615e-08
04D2mh,pantheon:1,0.59179,1.0749153341680654e-07,1.963385157164901e-06,5.273645976037876e-08,6.024068851484924e-08,7.153808304299084e-08
05D2he,pantheon:1,0.60981,2.497629221439799e-07,7.149050703141337e-07,3.2374385537441554e-06,3.903552647872028e-06,7.468058760961549e-08
000202,pantheon:1,0.61983,3.446913990308743e-05,6.0126804384283404e-05,5.534951988290691e-06,1.2257306804147134e-05,7.645719530136563e-08
04D2an,pantheon:1,0.62183,6.987143686866906e-07,1.4667335754354488e-06,9.091443682127607e-08,1.766867803553819e-07,7.681430792623418e-08
05D2ci,pantheon:1,0.63183,5.081209978159357e-08,3.0110698960179754e-07,7.393047944282109e-07,9.940688165421334e-07,7.917976374985394e-08
05D2ec,pantheon:1,0.64185,3.1275829372070005e-08,8.465436839285703e-08,1.4956073080510225e-08,3.3959249916163816e-08,8.185449008365521e-08
05D2bt,pantheon:1,0.6819,6.806876793797471e-06,1.9597445744752617e-05,3.55175409378178e-06,9.0595591138447e-06,9.396389524716461e-08
05D2ck,pantheon:1,0.69992,2.9959533797789393e-06,4.799418887250133e-06,5.532592636534044e-07,5.887299564810713e-07,1.0187269104493492e-07
04D2iu,pantheon:1,0.70192,4.217283522465719e-08,4.1433109000349726e-07,2.2798139399846915e-06,7.255908270183257e-06,1.0277017047577976e-07
05D2le,pantheon:1,0.70192,5.976432077315526e-07,1.7879981710863513e-06,2.146712540518867e-05,0.00016458277863542757,1.0277017047577976e-07
04D2gp,pantheon:1,0.73395,1.2081174494287336e-07,3.4549335135188076e-07,1.486789577833681e-07,1.7349567884797072e-07,1.1674566167300925e-07
05D2fq,pantheon:1,0.73495,1.3243156905967154e-05,2.9268613464844897e-05,1.5232834052599904e-08,2.4951792245335034e-08,1.1712115108942912e-07
05D2ct,pantheon:1,0.73596,1.5721692054259633e-05,3.8573527443516703e-05,2.0671900859428123e-06,9.446189293734069e-07,1.1750100734801188e-07
04D2ja,pantheon:1,0.74196,3.739965881012199e-08,2.0327541868014205e-07,2.2751374998354657e-07,4.556657176313386e-07,1.1977025763685305e-07
04D2kr,pantheon:1,0.74607,2.8789544966875015e-06,8.675639507145479e-06,3.949094735812348e-05,3.0326341365622477e-05,1.213372194403392e-07
05D2nt,pantheon:1,0.75899,5.281081068988527e-07,1.3539600672557815e-06,8.450603820022075e-07,1.544420991542529e-06,1.2632937038011706e-07
carter,pantheon:1,1.5429,3.037098906751807e-05,9.10606894240222e-05,1.727769483794203e-05,2.0587516728029866e-05,5.523594627643489e-07
100405,pantheon:3,0.10294,5.189275166704679e-13,2.9197817217338307e-11,9.06554835898302e-15,1.156912560989478e-14,1.8848874006025766e-10
090275,pantheon:3,0.13955,4.537418129622362e-12,8.135197179930307e-10,1.3803753320525322e-06,6.202072824034571e-07,3.559253181131056e-10
440008,pantheon:3,0.14652,2.383727816642597e-09,5.836088714101659e-09,6.326387022609884e-11,3.021633392282465e-11,4.5482960964127575e-10
1316385,pantheon:3,0.14737,4.9442255741983086e-11,8.372238594680637e-10,8.819447841800564e-12,1.1639046422338715e-11,4.677196145919373e-10
1299775,pantheon:3,0.16004,2.7754909045115235e-08,5.020717382217536e-08,1.0974212261983427e-10,1.3703977639452353e-10,6.812077605111881e-10
1303279,pantheon:3,0.1727,7.382159730357909e-10,1.3150258326441965e-08,1.3352484980494974e-10,1.5519448633006163e-10,9.344978417064003e-10
1347120,pantheon:3,0.17952,1.7647843293327883e-08,1.776711864783493e-07,2.8790724006801427e-08,1.330554080761313e-08,1.1294197416244846e-09
1303496,pantheon:3,0.17975,8.205340005811552e-10,1.160675015545508e-09,1.204872258286479e-07,1.814050826084181e-07,1.1370433562408702e-09
1339392,pantheon:3,0.18145,1.1065440084064333e-09,1.4116177834848892e-08,5.547078532319214e-09,2.017835386485909e-09,1.1941870462222143e-09
440643,pantheon:3,0.18952,4.4873185546085954e-10,4.167075415075332e-08,8.135410306256731e-11,4.774225693223471e-11,1.4845613362134065e-09
1253920,pantheon:3,0.19553,4.4119645213458354e-08,6.179694003809685e-07,3.982638691759243e-11,6.48183031056056e-11,1.7213228325466902e-09
1302058,pantheon:3,0.19782,6.292065639206071e-09,1.2692984087175231e-08,1.4475333829531074e-09,1.471173812601203e-09,1.816143279370294e-09
110460,pantheon:3,0.19953,4.1947498580634615e-11,9.722728352919291e-10,5.143709257353844e-09,6.496206133398878e-09,1.8886059158164954e-09
1283373,pantheon:3,0.20751,6.164827263636187e-08,5.0533227325727965e-08,1.1965916988404396e-09,2.8489713547261104e-09,2.245506864807127e-09
1257366,pantheon:3,0.21134,6.804216128919142e-09,1.2980667256834725e-08,6.521374302446879e-10,4.548132345410503e-10,2.4277646333546327e-09
1249851,pantheon:3,0.21507,5.789826754375334e-10,1.3267624926559926e-05,5.553265153419751e-10,9.017603632608085e-10,2.6120984125969962e-09
100206,pantheon:3,0.2165,3.2693061879292865e-09,6.933125463357999e-09,6.181206015012373e-11,1.0457583649066719e-10,2.68455637176054e-09
1290816,pantheon:3,0.21845,2.68102473134818e-10,1.021737523916609e-09,1.442863315916169e-07,7.939098240445687e-08,2.7849601768465615e-09
1304678,pantheon:3,0.21881,1.0065412693420487e-07,2.140132733454677e-07,5.443393426116755e-11,5.99120165071781e-11,2.8036978234324752e-09
1302187,pantheon:3,0.21941,1.4470723513651902e-09,2.8467706115801834e-08,5.08122498674893e-11,8.946501979116826e-11,2.8350668427149898e-09
1304442,pantheon:3,0.22449,3.705191104899706e-08,1.6597501271916212e-07,4.341643000719894e-11,2.533559803846512e-11,3.1076514732124215e-09
000006,pantheon:3,0.23041,2.7079413021004683e-13,5.432037387869046e-11,4.6362648383061636e-09,4.825084794122937e-09,3.486937665247142e-09
110536,pantheon:3,0.23472,1.0696573405593865e-08,2.7094290947576833e-07,4.232419424699648e-11,7.500644902009848e-11,3.780093191268055e-09
470008,pantheon:3,0.2395,3.8323782251741384e-08,2.7356037611587983e-07,5.070091115967888e-08,1.5340576132185965e-08,4.119053356390782e-09
460064,pantheon:3,0.24151,2.4001432666851e-09,4.553530754596711e-08,1.1106494310946756e-09,4.16389871755969e-10,4.265932890354185e-09
1330426,pantheon:3,0.25952,2.74521042779366e-09,8.935238889818588e-09,8.73746680283073e-08,5.6221442846616835e-08,5.696820541896795e-09
110478,pantheon:3,0.2646,3.621561582212383e-08,1.9168168300210223e-07,1.8384752772899058e-09,2.289760782392833e-09,6.137777058272406e-09
1309288,pantheon:3,0.26791,8.459643457028705e-07,7.097628235071614e-07,7.725785950636656e-10,5.028874505699408e-10,6.433936656614519e-09
100213,pantheon:3,0.27509,2.402880758219123e-09,7.939144140584289e-08,5.474949420512055e-09,3.76315538791103e-09,7.100119645921288e-09
1297465,pantheon:3,0.27782,1.3243023443365561e-09,2.527327172687097e-09,8.050756726799583e-11,2.4318697140663496e-10,7.355126666039665e-09
350180,pantheon:3,0.28949,1.5345533719848372e-06,8.782516884313581e-06,2.3577347414569177e-09,2.8231489323462644e-09,8.495932949582844e-09
120444,pantheon:3,0.29945,3.8572299539913216e-08,6.592154662118869e-08,2.7306223481161956e-09,1.0268702568179198e-09,9.53460130545733e-09
460037,pantheon:3,0.30251,3.886358868705244e-08,2.2058827890146357e-07,6.979849181851279e-10,7.868781793525284e-10,9.865735385684087e-09
1335717,pantheon:3,0.30476,1.485768674919889e-07,7.658279494669372e-07,2.9581378024160348e-08,6.594723328569494e-08,1.01128223984073e-08
440005,pantheon:3,0.30548,1.0358320247683137e-07,9.694854359053785e-07,2.74942371814803e-08,2.7477478834750118e-08,1.0192535668135423e-08
1319821,pantheon:3,0.30878,1.750449188342626e-08,6.430183777670772e-06,3.0521390554252595e-06,2.0755332313390828e-06,1.0561892183929663e-08
1337687,pantheon:3,0.32868,1.0651421653402776e-08,1.4445834509025411e-06,6.516926249561475e-10,2.8739469032255972e-09,1.2912195645712382e-08
1316465,pantheon:3,0.32907,7.400484984791528e-08,3.72214336909217e-07,5.017175091741207e-10,8.66403754649212e-10,1.2959197202807777e-08
1306141,pantheon:3,0.33237,8.01808554325235e-05,0.00016553312846964116,7.353895170587005e-08,1.313288976373656e-07,1.3360320796712882e-08
1309492,pantheon:3,0.3335,1.417878215508347e-07,1.7641948652521332e-06,1.5572878554463598e-07,4.7502947022496313e-07,1.3499080406659576e-08
1346956,pantheon:3,0.3335,1.1523670768386626e-09,4.133408448185653e-09,5.948731697504721e-08,7.423429301888173e-08,1.3499080406659576e-08
1346966,pantheon:3,0.3351,6.676902293087992e-10,4.538550535371697e-09,6.620570349449284e-06,8.257713176016123e-06,1.3696780297901788e-08
470015,pantheon:3,0.33749,6.173060030447234e-08,2.3823668859695737e-07,5.883218180295574e-09,1.0340821411765196e-08,1.3994771314773765e-08
1300912,pantheon:3,0.33778,2.580998181389482e-09,1.6188912026368224e-08,2.79179762964512e-09,1.562378692393567e-09,1.40311473823433e-08
580276,pantheon:3,0.33848,2.151416350208741e-07,1.2006416026719166e-06,3.7273542379522654e-08,3.337508108507908e-08,1.4119146210003407e-08
1343337,pantheon:3,0.33897,3.0281910221652704e-08,1.0209790023121601e-07,5.5279117297461046e-08,7.011507255857956e-08,1.4180909066823323e-08
1346387,pantheon:3,0.34446,2.907925896662297e-07,1.49036990765728e-05,6.832905182923335e-07,6.992410449956334e-07,1.4882120666140807e-08
350606,pantheon:3,0.34448,6.033352073086925e-09,8.483099646886386e-09,1.93078995042846e-06,3.924512125266735e-06,1.4884706104439506e-08
470110,pantheon:3,0.34545,4.878018843707533e-07,1.4264247301121232e-06,5.468535170046431e-06,3.8060300945077947e-06,1.50103694202682e-08
440185,pantheon:3,0.34949,7.75105440289149e-07,2.4566206398099193e-06,6.877731390749189e-08,1.8717279310752408e-08,1.553943217818091e-08
1248677,pantheon:3,0.35015,4.8343337613848443e-11,1.919503079075878e-10,1.4103108296742168e-08,3.43909907712691e-08,1.5626733961041682e-08
1307830,pantheon:3,0.35946,7.581298582868544e-11,8.396760690169407e-11,1.642987793311096e-07,1.8185690314474425e-07,1.6884273176562792e-08
1346137,pantheon:3,0.36325,3.327334314051511e-10,2.9396043953157724e-09,5.031070528523644e-08,6.709680571882137e-08,1.7410140332671025e-08
1299643,pantheon:3,0.37676,5.615884122607996e-06,3.599230236656129e-05,2.283809120783972e-08,1.4168522222900686e-08,1.934812726227518e-08
1299785,pantheon:3,0.38129,5.6576478614630404e-06,4.447106998467736e-05,5.678101383670128e-08,7.174261914178461e-08,2.001594551280752e-08
580275,pantheon:3,0.38248,7.000741871100034e-07,1.8095938044959047e-06,3.629860524581184e-06,1.7080492630922105e-05,2.0193255959867516e-08
1290779,pantheon:3,0.38949,1.1077750798292509e-06,4.874491356981683e-06,3.929062326428689e-08,4.7456215474650943e-08,2.1253617728741077e-08
1291794,pantheon:3,0.3951,9.333285368032406e-07,4.612508456706182e-06,7.807913612204075e-05,8.851050701831217e-05,2.2121755029291633e-08
1333438,pantheon:3,0.39944,1.5599787277541497e-07,3.644585222215169e-07,2.9420366019334036e-09,2.1581433618170567e-09,2.28052837294278e-08
1308314,pantheon:3,0.40646,1.585539092373374e-08,9.656531283101427e-08,6.257679804221375e-08,2.8713653120721045e-08,2.3932915196606805e-08
1289600,pantheon:3,0.4196,6.550632131423843e-06,1.0300569638638918e-05,2.682592525633267e-07,3.1217896027227913e-07,2.611674196660867e-08
1340454,pantheon:3,0.41995,5.578838813820632e-05,5.44381884989039e-05,4.8968728377625723e-08,1.1788446893960285e-07,2.617621433944098e-08
1306626,pantheon:3,0.42088,3.3347411715660645e-06,3.5449848847276044e-06,4.791206605328004e-09,9.856848632049389e-09,2.63345695654882e-08
1295256,pantheon:3,0.44245,1.106374885748283e-07,3.3404735133968576e-07,6.923257571088986e-09,1.375333363276037e-08,2.957572671807898e-08
1253039,pantheon:3,0.45346,3.6154613826686764e-06,1.614889890178899e-05,6.8061627172142246e-09,6.2596537309932415e-09,3.123284550554461e-08
1306360,pantheon:3,0.45477,2.3443992064869256e-07,1.006545146944378e-06,6.763688423760197e-08,9.848347807474491e-08,3.14330208163024e-08
310146,pantheon:3,0.47941,1.7246906292250016e-06,4.64109728984225e-05,1.5669799280509088e-07,5.500556142425318e-07,3.515517236402674e-08
1306537,pantheon:3,0.47946,6.72363012951291e-08,1.8149772048163026e-07,2.5498317695618333e-05,5.02618176225276e-05,3.51614297681162e-08
1292145,pantheon:3,0.49244,2.403344589611268e-06,1.7152030173268975e-06,3.396229670924688e-06,2.726538219198503e-06,3.6804687477576995e-08
1343208,pantheon:3,0.49499,3.9356231525261976e-07,1.7427036656841753e-06,5.498438952258372e-06,2.5593233720400418e-05,3.71319257968377e-08
1343759,pantheon:3,0.50615,3.086939776720515e-07,5.975406704111633e-07,5.1994889190707434e-06,6.146549142557215e-06,3.858111438539806e-08
450175,pantheon:3,0.51941,2.781867005065042e-09,7.657212038841768e-09,7.738350327687751e-07,1.2394457766043773e-06,4.033906174292829e-08
1322979,pantheon:3,0.52937,1.4447629932818252e-05,1.3331652073894812e-05,1.7098525787988875e-08,2.13221053516461e-08,4.1939414080630405e-08
1337703,pantheon:3,0.53225,6.526338502685447e-06,4.710316732533384e-06,0.001968745828549296,0.002334150490242336,4.2502693391954965e-08
1289656,pantheon:3,0.53942,2.926604445514088e-07,7.783485327395576e-06,4.414043214470143e-10,3.8679001029022475e-10,4.3921345810668626e-08
1324542,pantheon:3,0.54152,1.4916992737341363e-07,4.953187093774268e-07,4.316332230660959e-07,9.004305902802388e-07,4.4341260082142956e-08
1339450,pantheon:3,0.55046,1.0805069952362495e-06,1.576206807125886e-06,2.9045101228721525e-06,6.714886073702875e-06,4.6151250654527135e-08
1335868,pantheon:3,0.61941,1.9323950490927143e-08,1.3343063658162222e-07,4.511882836894755e-08,7.360831846103926e-08,6.707819602567718e-08
1334879,pantheon:3,0.63934,2.271455567304722e-05,6.116202916753648e-05,3.979680224692551e-09,2.2427750462579475e-09,7.437044030415207e-08
1334707,pantheon:3,0.64962,4.505515450014114e-08,4.124388540872823e-07,2.9044708391451613e-07,3.118915368477189e-07,7.818165865452369e-08
1262715,pantheon:3,0.68935,4.5278253822794493e-07,9.155772687926577e-07,1.0819252525999068e-05,1.7041550148475954e-05,9.449139457283272e-08
1262214,pantheon:3,0.68936,2.835420561873734e-07,1.0613199523500237e-06,1.0033937974133797e-08,6.513304713143744e-09,9.449599955591967e-08
1335718,pantheon:3,0.69932,1.53978660433129e-05,4.2428773197582194e-05,8.085262778503527e-08,1.1642777221685942e-07,9.913827458127411e-08
1329166,pantheon:3,0.73161,9.475010510334518e-07,2.9501250595087177e-06,1.2326307579546602e-08,3.2120337476132265e-08,1.1384973342190642e-07
1285160,pantheon:3,0.7493,9.115104975397601e-08,1.008733058088617e-06,1.580779251689576e-07,1.7939089820020476e-07,1.1992276343844926e-07
1329196,pantheon:3,0.76932,3.4633193552388272e-06,4.89260322185302e-06,7.544455490443553e-07,1.4014699729282898e-06,1.2698602751449495e-07
1325358,pantheon:3,0.77929,1.5000165590642957e-05,3.09286988727474e-05,1.4512751891902707e-08,9.374300209163584e-09,1.3032293478810446e-07
1309749,pantheon:3,0.78928,3.7204769436464675e-05,0.00012779634619389753,7.796458315722569e-08,5.287213263661526e-08,1.3336632667045262e-07
Ombo,pantheon:3,0.97423,4.691349815740741e-07,2.7758838590146583e-06,3.9174180574034176e-07,5.569140014631756e-07,2.156293213594543e-07
Aphrodite,pantheon:3,1.29911,1.4708815371477137e-06,5.474671910809708e-06,7.604127899380226e-05,0.00040835963584463645,4.467812136509166e-07
Thoth,pantheon:3,1.3041,4.7667467848028327e-07,2.928862771374495e-06,1.3530746472033565e-05,3.498359626382575e-05,4.51175176276168e-07
Inanna,pantheon:3,1.30611,2.4612426792159576e-06,1.2809749784649099e-05,7.119196761144371e-07,2.836763021202748e-07,4.529511637525953e-07
washington,pantheon:3,1.3291,4.840382142459259e-07,1.8282130718943065e-06,1.0170333944742533e-05,1.5673702972423962e-05,4.723728761132225e-07
Mcguire,pantheon:3,1.35608,7.245718098572319e-08,3.4832538641465147e-07,0.00022757780256583055,0.0005714591547360577,4.893958406767264e-07
Primo,pantheon:3,1.54901,1.4113673360131788e-06,6.442991946243528e-06,7.726051977164372e-05,0.0004500972406382436,6.495807841071106e-07
000014,pantheon:12,0.13614,2.7935754688213592e-08,5.543366104990032e-08,3.460183312882582e-11,7.598549761547217e-11,3.0063927726870453e-10
340229,pantheon:12,0.14123,1.7743715934581553e-11,5.409480005647188e-11,4.878279968086374e-07,2.7843727472632536e-07,3.5820889344622646e-10
1317666,pantheon:12,0.14134,7.286403639222538e-10,5.94575202668194e-10,2.224534105740118e-09,2.3624133463964283e-09,3.5950866746339787e-10
1296657,pantheon:12,0.14638,1.8161127676454276e-06,3.844597793764852e-06,1.386279439062192e-09,1.0576941396693684e-09,4.2158662124518716e-10
000038,pantheon:12,0.1505,3.3548666487841894e-08,7.414946240247855e-07,5.439551305693207e-12,7.43237829658251e-12,4.76003677327826e-10
440042,pantheon:12,0.15921,7.478032975069506e-11,3.880030387518128e-10,7.389444187548808e-10,1.8492391108950651e-09,6.019151196228874e-10
310039,pantheon:12,0.17169,1.853649015869942e-10,4.8511331017091406e-09,2.4830847068983355e-09,3.8713716186236e-09,8.080480139468191e-10
330023,pantheon:12,0.18078,3.003359195785797e-11,3.6604678042467046e-10,1.1116343581504664e-07,1.676058959027196e-07,1.0194922804212589e-09
1298893,pantheon:12,0.19627,5.166173971842701e-08,1.006636203024295e-07,9.412558731962225e-10,1.2357422768204306e-09,1.4862237535652035e-09
