CID,sample,HOST_RA,HOST_DEC,zHD,HOST_LOGMASS,MU,MUERR,PROBIA,clipped,cluster_targeted
z204,ESSENCE,36.97859583333333,-8.015410833333334,0.6188407844990886,10.0,42.76790432706479,0.3183290637624158,1.0,False,False
z205,ESSENCE,37.598508333333335,-9.205561666666666,0.40492902529453767,10.0,41.49148336005446,0.2160903984982554,1.0,False,False
z208,ESSENCE,18.5042125,0.896555,0.5283780122927622,10.0,42.56991633753478,0.2506016060931662,1.0,False,False
ASASSN-15bc,Foundation,61.561,-8.88563,0.03637784448733372,11.0,36.12867617519657,0.17013308514315376,1.0,False,False
ASASSN-15bm,Foundation,226.46492,-5.62696,0.021097907719802356,11.0,34.64138277794847,0.19724821967586537,1.0,False,False
ASASSN-15fa,Foundation,257.4418,62.97417,0.027218026495749337,11.0,35.49153516453786,0.1803037723151249,1.0,False,False
ASASSN-15fs,Foundation,284.67007,43.46886,0.02850204323568062,11.0,35.25451544766712,0.17925350513282715,1.0,False,False
ASASSN-15go,Foundation,92.87667,-16.4846,0.019271441623615493,11.0,34.85096593670342,0.20976086690658735,1.0,False,False
ASASSN-15hg,Foundation,148.45259,9.19383,0.031072666753885203,11.0,35.755086194828735,0.17626773891373074,1.0,False,False
ASASSN-15il,Foundation,239.28395,-12.6733,0.023747621719300005,11.0,34.876527906170786,0.19191347505539408,1.0,False,False
ASASSN-15jl,Foundation,230.67133,50.97651,0.034926623122210954,11.0,35.95595790393046,0.17087673392857242,1.0,False,False
ASASSN-15kx,Foundation,334.04919,37.47392,0.016964269264030607,11.0,34.70496796517477,0.20827033555829072,1.0,False,False
ASASSN-15lg,Foundation,198.88684,3.50064,0.02121469492314154,11.0,34.793651986293675,0.1950370310139288,1.0,False,False
ASASSN-15lu,Foundation,200.30376,40.26568,0.035769701909500684,11.0,36.17263459037803,0.17080789977503424,1.0,False,False
ASASSN-15mf,Foundation,213.595,2.97528,0.026913241920764275,11.0,35.25667334161088,0.18114331273457776,1.0,False,False
ASASSN-15mg,Foundation,233.095,41.84989,0.04307734850485323,11.0,36.485660424218366,0.16887285525010975,1.0,False,False
ASASSN-15mi,Foundation,210.81563,41.60399,0.03501391843823454,11.0,35.58155171652208,0.17109431254580046,1.0,False,False
ASASSN-15np,Foundation,226.51105,7.56154,0.03831986887500549,11.0,36.15022355879204,0.17002138545213008,1.0,False,False
ASASSN-15nq,Foundation,259.33014,33.46202,0.03025024045128588,11.0,35.635729553557034,0.1751591053487137,1.0,False,False
ASASSN-15nr,Foundation,261.67435,13.90985,0.023095068186870016,11.0,34.991198232381954,0.19018071485298094,1.0,False,False
ASASSN-15od,Foundation,35.80504,-4.51724,0.016775264412417723,11.0,34.41664168123787,0.2074233008941358,1.0,False,False
ASASSN-15oh,Foundation,337.6749,39.29312,0.015782712096154228,11.0,34.35769381135542,0.21735118579790322,1.0,False,False
ASASSN-15pm,Foundation,24.65033,-4.68001,0.047763089967760575,11.0,36.59965353794119,0.164451197057657,1.0,False,False
ASASSN-15pn,Foundation,60.85967,-5.49203,0.038000591869478795,11.0,36.40428099574867,0.17149319838969165,1.0,False,False
ASASSN-15pr,Foundation,346.66457,-12.5728,0.03188631845543388,11.0,36.07434214120702,0.17715428972870575,1.0,False,False
ASASSN-15rw,Foundation,33.99229,12.23739,0.017957988828364302,11.0,34.529851351027524,0.2054310196089926,1.0,False,False
ASASSN-15sf,Foundation,2.86509,-6.42731,0.023488994666611696,11.0,35.3561906353357,0.1880789011717674,1.0,False,False
ASASSN-15ss,Foundation,93.13916,-14.2574,0.035920160583400085,11.0,36.09052521871976,0.17709983506114194,1.0,False,False
ASASSN-15tg,Foundation,5.17102,25.2291,0.034454711910872904,11.0,35.89570336967227,0.17301032019011534,1.0,False,False
ASASSN-15ti,Foundation,46.2859,37.9002,0.016707640745317276,11.0,34.624522142698346,0.20816417765129622,1.0,False,False
ASASSN-15tz,Foundation,40.28691,43.68022,0.022197953562078654,11.0,35.114869689450316,0.19581244675467,1.0,False,False
ASASSN-15uu,Foundation,25.98573,17.06234,0.025784691833737883,11.0,35.22123930620887,0.1851997572662063,1.0,False,False
ASASSN-15uv,Foundation,126.78388,27.81159,0.021042350517576525,11.0,34.97285646660986,0.1924166460951406,1.0,False,False
ASASSN-15uw,Foundation,38.89295,-6.06305,0.030032263280761695,11.0,35.50714879318938,0.17680091324952854,1.0,False,False
PS15adh,Foundation,202.63362,-0.73458,0.10387730389729088,10.0,38.39307578315932,0.16841359239273831,1.0,False,False
PS15ahs,Foundation,269.87405,43.39006,0.02521588403016306,11.0,35.26055864695126,0.18212789387322667,1.0,False,False
PS15aii,Foundation,191.19,9.75961,0.04768858841465229,11.0,36.63154528329043,0.16472516430883777,1.0,False,False
PS15akf,Foundation,214.2968,7.36067,0.059501192319574736,11.0,36.777403224916384,0.1627307700159679,1.0,False,False
PS15asb,Foundation,215.08467,-9.30089,0.04952161371011954,11.0,36.6283507151231,0.16645019314394238,1.0,False,False
PS15atx,Foundation,195.82742,-23.06578,0.07301519263198819,11.0,37.745036045352265,0.17442890328376864,1.0,False,False
PS15bbn,Foundation,315.98962,13.36836,0.0360136802563622,11.0,36.3343626134182,0.17297634967833087,1.0,False,False
PS15bdr,Foundation,253.70592,36.72514,0.07094281703053107,11.0,37.51634274429134,0.1643422200193178,1.0,False,False
PS15bif,Foundation,305.07404,-23.74353,0.0785472215836458,11.0,37.66579767872182,0.16125911370069662,1.0,False,False
PS15bjg,Foundation,343.79343,-0.41028,0.06758257794668876,11.0,37.468967171509235,0.16484816570622246,1.0,False,False
PS15brr,Foundation,358.35641,-15.65453,0.050619536128094555,11.0,36.64958576058201,0.1654410925694355,1.0,False,False
PS15bsq,Foundation,355.46738,-8.63792,0.033078646443379656,11.0,35.86943813016709,0.17344778075139958,1.0,False,False
PS15bst,Foundation,353.50424,-13.29592,0.08724315010531014,11.0,38.00577942375036,0.17020356285022795,1.0,False,False
PS15bwh,Foundation,352.64417,-18.89153,0.07148035259139096,11.0,37.4444700009847,0.16335563186482718,1.0,False,False
PS15bzz,Foundation,9.42473,1.76282,0.07900098093996188,11.0,37.60266101247853,0.1620646049091024,1.0,False,False
PS15cfn,Foundation,329.84155,-21.11967,0.10942172395590632,10.0,38.56552107359277,0.16808816969593926,1.0,False,False
PS15cge,Foundation,353.8371,1.17567,0.08386163974417982,11.0,38.07726133028592,0.1704576770000918,1.0,False,False
PS15cku,Foundation,21.09388,3.58756,0.02220981270929312,11.0,35.11986649849826,0.19175954941966852,1.0,False,False
PS15cms,Foundation,149.64626,0.74297,0.0660298486745532,11.0,37.29009440523709,0.16399064916385223,1.0,False,False
PS15cwx,Foundation,78.69917,7.05036,0.030066040080296563,11.0,35.519172141103475,0.1807016160072634,1.0,False,False
PS15cze,Foundation,56.84763,0.87717,0.03890681835890408,11.0,36.454789109318874,0.1750277384477401,1.0,False,False
PS15mt,Foundation,148.68404,23.19808,0.07192796072870955,11.0,37.655698213174055,0.1662057689057951,1.0,False,False
PS17tn,Foundation,145.80684,41.31728,0.04548885165645622,11.0,36.43415884617289,0.16612488091368677,1.0,False,False
PS17yt,Foundation,150.9915,49.04119,0.07046232908562433,11.0,37.44736070804169,0.16091754691394294,1.0,False,False
PSN_J01534240+2956107,Foundation,28.42667,29.93631,0.024742159247743922,11.0,35.234593962164276,0.18574319045522367,1.0,False,False
PSN_J02524671+4656470,Foundation,43.19463,46.94639,0.027484914037205987,11.0,35.48619231597355,0.1842647530240462,1.0,False,False
PSN_J08593491+4555343,Foundation,134.89546,45.92619,0.02874480987634187,11.0,35.53405172682222,0.17779560460774785,1.0,False,False
PSN_J12040516+1404059,Foundation,181.0215,14.06831,0.04502430982342043,11.0,36.56465206341806,0.16859197493973765,1.0,False,False
PSN_J16025128+4713292,Foundation,240.71367,47.22478,0.020390406474486866,11.0,34.90015973943126,0.19553172599980792,1.0,False,False
PSN_J16283836+3932552,Foundation,247.15983,39.54867,0.03127510521592436,11.0,35.86364314061121,0.17486032422911885,1.0,False,False
PSN_J20435314+1230304,Foundation,310.97142,12.50844,0.014495366528347375,11.0,34.34823426641856,0.22505513128763563,1.0,False,False
PSN_J23102264+0735202,Foundation,347.59433,7.58894,0.03786492830847066,11.0,36.29308789044564,0.1695023470165077,1.0,False,False
PSN_J23523718+1433092,Foundation,358.15492,14.55256,0.02524059930830802,11.0,35.46218000911714,0.18498534446587475,1.0,False,False
SN2015M,Foundation,195.13458,27.97808,0.024076046893318548,11.0,34.5710536895516,0.18254388859989376,1.0,False,False
SN2015ar,Foundation,16.83492,32.39994,0.015994425320452033,11.0,34.1101864442238,0.21005252553607834,1.0,False,False
SN2015az,Foundation,47.42712,40.9748,0.019538160819341455,11.0,34.245245130371586,0.19540866907772822,1.0,False,False
SN2016E,Foundation,75.93329,3.41247,0.05267375490786619,11.0,36.92524926258037,0.16478086110630646,1.0,False,False
SN2016F,Foundation,24.88346,33.82668,0.01521582472512173,11.0,34.250712789193784,0.2143398244061285,1.0,False,False
SN2016H,Foundation,154.81934,4.76167,0.047344415001864926,11.0,36.67140753881741,0.1650105833282968,1.0,False,False
SN2016J,Foundation,86.93913,53.609,0.026411766950693805,11.0,35.32218886911992,0.188277005607115,1.0,False,False
SN2016K,Foundation,65.45129,-15.75559,0.030527133020815445,11.0,35.52473081754466,0.17738036349507794,1.0,False,False
SN2016W,Foundation,37.66537,42.23581,0.01854704708997157,11.0,34.55907298776937,0.1997989608212632,1.0,False,False
SN2016ac,Foundation,177.86749,22.02636,0.02676339286244378,11.0,35.38536014406015,0.1805309722135712,1.0,False,False
SN2016acs,Foundation,163.74246,14.27158,0.05668453350005587,11.0,37.07126790751647,0.1627224688886602,1.0,False,False
SN2016aew,Foundation,212.86038,1.28596,0.025819274799008474,11.0,35.37747665830052,0.18086681336995716,1.0,False,False
SN2016aex,Foundation,236.37631,-13.15279,0.02900891702305297,11.0,35.565278583633024,0.18054694012674896,1.0,False,False
SN2016afb,Foundation,115.12354,10.93331,0.06840672321981245,11.0,37.33451492294099,0.1631603826523369,1.0,False,False
SN2016afk,Foundation,155.62459,15.09658,0.04677084635949469,11.0,36.66447822468619,0.16590704214760796,1.0,False,False
SN2016ah,Foundation,162.80292,19.3625,0.048967632329594224,11.0,36.62201287336378,0.16657439342164573,1.0,False,False
SN2016ai,Foundation,141.11024,5.17075,0.09290686456780306,11.0,37.56973154189742,0.15997251663963039,1.0,False,False
SN2016ajf,Foundation,49.97696,41.56486,0.019767560397379702,11.0,34.89447056040792,0.2010159232529613,1.0,False,False
SN2016ajl,Foundation,70.60271,-21.72433,0.06731237676062807,11.0,37.337365580003315,0.16607484280132123,1.0,False,False
SN2016alt,Foundation,99.25810805,44.2566698283,0.09023307797510793,11.0,37.24981634082365,0.16596102771126559,1.0,True,False
SN2016aqa,Foundation,170.96976,-5.55182,0.055893760271165105,11.0,36.60291694066108,0.16294096544509626,1.0,False,False
SN2016aqb,Foundation,170.49324,-13.98367,0.06419515766087192,11.0,37.09482986678709,0.16183535499370544,1.0,False,False
SN2016aqs,Foundation,98.5375,-25.18461,0.025535252079815995,11.0,35.351997038388866,0.18703675556546726,1.0,False,False
SN2016aqt,Foundation,206.46146,26.7965,0.05124104895478676,11.0,36.2626661849686,0.16112824802913545,1.0,False,False
SN2016arc,Foundation,49.83863,41.49025,0.01218925079158728,11.0,34.624688279926175,0.2604912380001082,1.0,True,False
SN2016asf,Foundation,102.65304,31.11238,0.018387295067855414,11.0,34.66080860206826,0.20333086810334486,1.0,False,False
SN2016aud,Foundation,228.47636,4.75719,0.04252591429064356,11.0,36.29798717928214,0.16901397870049514,1.0,False,False
SN2016axb,Foundation,162.02971,0.1635,0.04056998969128478,11.0,36.195881154117735,0.17017828331375814,1.0,False,False
SN2016axw,Foundation,216.82643,-1.67533,0.054857161197040316,11.0,36.9705388373824,0.16261698832057428,1.0,False,False
SN2016ayf,Foundation,206.25217,61.28025,0.03514325181197919,11.0,35.652611633856274,0.1734558303211794,1.0,False,False
SN2016baq,Foundation,167.35732,29.57323,0.03588916153686195,11.0,35.940163100294875,0.17110594884180483,1.0,False,False
SN2016bew,Foundation,215.07526,-22.18906,0.05430638414128253,11.0,36.89306779670781,0.16334365814570015,1.0,False,False
SN2016bfc,Foundation,250.29045,50.97247,0.04777642681255201,11.0,36.54117766033028,0.16605170613957032,1.0,False,False
SN2016bkw,Foundation,179.9575,54.80211,0.07833419941012498,11.0,37.90568756616694,0.16125814730883853,1.0,False,False
SN2016blc,Foundation,162.20541,-20.26394,0.014064642476083744,11.0,34.03106398577982,0.22493919310459998,1.0,False,False
SN2016blj,Foundation,202.50334,-27.97342,0.03565861797536618,11.0,35.822362212016905,0.17114761834638564,1.0,False,False
SN2016blm,Foundation,237.16133,-3.31769,0.031098923347944174,11.0,35.77991488709241,0.18024163407134633,1.0,False,False
SN2016bln,Foundation,203.68954,13.85397,0.024254923607251788,11.0,35.284092778069855,0.18055295363014373,1.0,False,False
SN2016bmc,Foundation,287.65555,37.65472,0.027431208796867113,11.0,35.46478630948396,0.18546598937918882,1.0,False,False
SN2016bmh,Foundation,203.06358,84.6787,0.02296215415541103,11.0,35.33283230743441,0.1935657160955104,1.0,False,False
SN2016bpb,Foundation,155.15379,-2.46675,0.06397909922822365,11.0,37.17487028107346,0.16283040897006384,1.0,False,False
SN2016cby,Foundation,155.00717,56.46103,0.025459350829386107,11.0,35.70863367025934,0.18421410527048337,1.0,False,False
SN2016cck,Foundation,263.9075,8.80899,0.03541703427940668,11.0,36.299710608621446,0.1762816126199622,1.0,False,False
SN2016ccz,Foundation,217.78859,27.23606,0.015666188994718944,11.0,34.20392527303087,0.2172399778994429,1.0,False,False
SN2016cob,Foundation,203.14922,-5.27259,0.029943920350941733,11.0,35.52120283395107,0.17712061737820153,1.0,False,False
SN2016cor,Foundation,236.13,16.30356,0.049956910247010544,11.0,36.90190830241196,0.1651161666687072,1.0,False,False
SN2016cpy,Foundation,221.7773,11.5949,0.029901133354786946,11.0,35.403820175071495,0.17888528034467668,1.0,False,False
SN2016cuv,Foundation,244.81142,40.42058,0.08332565560214933,11.0,37.95901631011715,0.16468071762237296,1.0,False,False
SN2016cvv,Foundation,290.12021,54.20852,0.04404380182109091,11.0,36.50748182807143,0.16913836345999161,1.0,False,False
SN2016cvw,Foundation,341.55341,10.55925,0.03760560907603416,11.0,36.22007335991494,0.1706721443089993,1.0,False,False
SN2016cxb,Foundation,318.09729,14.77919,0.028441196524499723,11.0,35.780527770625994,0.17874947880644196,1.0,False,False
SN2016cyt,Foundation,317.39929,15.1255,0.029648216935594274,11.0,35.451655984299215,0.17741636702074287,1.0,False,False
SN2016czc,Foundation,209.76857,33.13897,0.05165016544115364,11.0,36.682371601801655,0.16398112481362104,1.0,False,False
SN2016dxe,Foundation,239.79401,14.6415,0.07398813562128193,11.0,37.6517687067654,0.16196940130296042,1.0,False,False
SN2016dxv,Foundation,273.12234,31.27981,0.02394973425169855,11.0,35.22193277194561,0.18425065948392078,1.0,False,False
SN2016eee,Foundation,200.78012,52.64906,0.03081253160042685,11.0,35.76831071899237,0.17466046374586072,1.0,False,False
SN2016ei,Foundation,163.891687051,-3.36630260073,0.07171942716483781,11.0,37.615669406144754,0.16737093341111509,1.0,False,False
SN2016eja,Foundation,336.38232,38.98431,0.029798902157043283,11.0,35.69230468728366,0.18054036736884777,1.0,False,False
SN2016eky,Foundation,344.91461,2.14977,0.04997633637071908,11.0,36.94630133797926,0.16594447136874454,1.0,False,False
SN2016enx,Foundation,18.59275,-13.15309,0.07073353530362803,11.0,37.36305828474716,0.16217934260989209,1.0,False,False
SN2016eqb,Foundation,348.93967,-1.33993,0.024055451533465444,11.0,35.072313161037094,0.18522315671147854,1.0,False,False
SN2016esh,Foundation,241.0598,16.69002,0.04488326566743184,11.0,36.39446555082831,0.16901327105966704,1.0,False,False
SN2016euj,Foundation,36.84043,-23.92925,0.016320591415819985,11.0,34.40544647122142,0.2090868051691272,1.0,False,False
SN2016ews,Foundation,225.6523,23.35265,0.04611888611889481,11.0,36.61550500891256,0.16609005228086177,1.0,False,False
SN2016fbo,Foundation,15.39808,17.10119,0.029340809188910466,11.0,35.507816017321424,0.18013450039952825,1.0,False,False
SN2016fff,Foundation,339.2467,-25.23201,0.010394676871215092,11.0,33.6588094377445,0.2729739143324408,1.0,False,False
SN2016ffh,Foundation,227.95616,46.25089,0.018512546815842468,11.0,34.76614303007705,0.20166400848419888,1.0,False,False
SN2016gfr,Foundation,274.89819,23.78589,0.016296440626028197,11.0,34.194775140176056,0.2092888651598743,1.0,False,False
SN2016glp,Foundation,354.05838,23.69594,0.08365163238156992,11.0,38.049295576214476,0.16580145728174964,1.0,False,False
SN2016glz,Foundation,1.47332,8.4301,0.03973766541526125,11.0,36.187642915284236,0.1686557873340394,1.0,False,False
SN2016gmb,Foundation,8.68612,-6.15955,0.05707856758694119,11.0,37.066216033771404,0.1669548226519197,1.0,False,False
SN2016gmg,Foundation,320.92438,33.1146,0.04839299441684353,11.0,36.80964844568222,0.17133263084427264,1.0,False,False
SN2016gou,Foundation,272.02707,25.4087,0.015181626340510457,11.0,34.563423739987336,0.21467587094449575,1.0,False,False
SN2016grz,Foundation,28.88729,33.82297,0.08655022077379715,11.0,38.063588755927505,0.16930707801629974,1.0,False,False
SN2016gsn,Foundation,37.32283,18.08787,0.014230212373462559,11.0,33.94798673809399,0.22772253338706006,1.0,False,False
SN2016gsu,Foundation,17.10246,21.1516,0.07528458447339892,11.0,37.601950166634204,0.16580196510300377,1.0,False,False
SN2016gye,Foundation,267.05157,17.62544,0.02093567787368067,11.0,34.50128205122501,0.19562172029145627,1.0,False,False
SN2016hhv,Foundation,353.952,20.70878,0.06067066485531858,11.0,37.32002380535047,0.16691390228625058,1.0,False,False
SN2016hjk,Foundation,37.93085,-25.00162,0.08456133633360086,11.0,37.434875011438585,0.16038527654615356,1.0,False,False
SN2016hns,Foundation,324.92105,24.4067,0.03703784375299213,11.0,36.0540555801041,0.17338878255614415,1.0,False,False
SN2016hpw,Foundation,317.28284,-18.10395,0.02019335824388402,11.0,35.00726277059717,0.19717618680239288,1.0,False,False
SN2016hpx,Foundation,90.81937,-26.89861,0.033701327590901275,11.0,35.71471707784114,0.1748551905241147,1.0,False,False
